DATE,
2013-11-07 02:30,50.399998
2013-11-07 02:40,49.32
2013-11-07 02:50,48.059998
2013-11-07 03:00,48.599998
2013-11-07 03:10,47.339996
2013-11-07 03:20,47.519997
2013-11-07 03:30,47.879997
2013-11-07 03:40,47.16
2013-11-07 03:50,44.999996
2013-11-07 04:00,44.82
2013-11-07 04:10,44.279999
2013-11-07 04:20,43.199997
2013-11-07 04:30,43.739998
2013-11-07 04:40,44.099998
2013-11-07 04:50,42.299999
2013-11-07 05:00,40.679996
2013-11-07 05:10,40.139999
2013-11-07 05:20,39.059998
2013-11-07 05:30,40.139999
2013-11-07 05:40,40.859997
2013-11-07 05:50,41.759998
2013-11-07 06:00,44.459999
2013-11-07 06:10,46.799999
2013-11-07 06:20,47.699997
2013-11-07 06:30,51.119999
2013-11-07 06:40,50.939999
2013-11-07 06:50,49.499996
2013-11-07 07:00,50.939999
2013-11-07 07:10,52.559998
2013-11-07 07:20,53.999996
2013-11-07 07:30,53.819996
2013-11-07 07:40,53.099998
2013-11-07 07:50,52.919998
2013-11-07 08:00,55.439999
2013-11-07 08:10,55.079998
2013-11-07 08:20,54.179996
2013-11-07 08:30,52.019997
2013-11-07 08:40,48.059998
2013-11-07 08:50,48.059998
2013-11-07 09:00,47.519997
2013-11-07 09:10,46.079998
2013-11-07 09:20,42.66
2013-11-07 09:30,27.9
2013-11-07 09:40,52.739998
2013-11-07 09:50,53.639999
2013-11-07 10:00,55.079998
2013-11-07 10:10,55.259998
2013-11-07 10:20,57.239998
2013-11-07 10:30,53.999996
2013-11-07 10:40,53.819996
2013-11-07 10:50,59.759998
2013-11-07 11:00,57.419998
2013-11-07 11:10,52.199997
2013-11-07 11:20,59.399998
2013-11-07 11:30,54.899998
2013-11-07 11:40,53.639999
2013-11-07 11:50,54.539997
2013-11-07 12:00,50.219997
2013-11-07 12:10,47.699997
2013-11-07 12:20,45.359997
2013-11-07 12:30,44.999996
2013-11-07 12:40,44.999996
2013-11-07 12:50,45.539997
2013-11-07 13:00,46.619999
2013-11-07 13:10,48.419998
2013-11-07 13:20,51.299999
2013-11-07 13:30,53.999996
2013-11-07 13:40,52.559998
2013-11-07 13:50,53.999996
2013-11-07 14:00,58.139999
2013-11-07 14:10,57.599998
2013-11-07 14:20,60.839996
2013-11-07 14:30,62.279999
2013-11-07 14:40,65.699997
2013-11-07 14:50,68.399994
2013-11-07 15:00,71.459999
2013-11-07 15:10,75.599998
2013-11-07 15:20,73.979996
2013-11-07 15:30,72.539993
2013-11-07 15:40,74.519997
2013-11-07 15:50,73.799995
2013-11-07 16:00,74.879997
2013-11-07 16:10,74.879997
2013-11-07 16:20,74.159996
2013-11-07 16:30,76.859993
2013-11-07 16:40,77.039993
2013-11-07 16:50,79.559998
2013-11-07 17:00,87.659996
2013-11-07 17:10,90.539993
2013-11-07 17:20,92.339996
2013-11-07 17:30,93.239998
2013-11-07 17:40,92.879997
2013-11-07 17:50,93.959999
2013-11-07 18:00,93.059998
2013-11-07 18:10,77.939995
2013-11-07 18:20,62.999996
2013-11-07 18:30,63.539997
2013-11-07 18:40,64.079994
2013-11-07 18:50,64.439995
2013-11-07 19:00,62.819996
2013-11-07 19:10,62.459999
2013-11-07 19:20,62.279999
2013-11-07 19:30,61.739998
2013-11-07 19:40,61.379997
2013-11-07 19:50,60.839996
2013-11-07 20:00,61.019997
2013-11-07 20:10,60.659996
2013-11-07 20:20,60.479996
2013-11-07 20:30,59.759998
2013-11-07 20:40,60.479996
2013-11-07 20:50,58.679996
2013-11-07 21:00,57.779999
2013-11-07 21:10,55.619999
2013-11-07 21:20,55.439999
2013-11-07 21:30,53.099998
2013-11-07 21:40,50.399998
2013-11-07 21:50,48.419998
2013-11-07 22:00,47.519997
2013-11-07 22:10,45.899998
2013-11-07 22:20,43.559998
2013-11-07 22:30,42.119999
2013-11-07 22:40,40.859997
2013-11-07 22:50,39.959999
2013-11-07 23:00,38.879997
2013-11-07 23:10,38.34
2013-11-07 23:20,37.079998
2013-11-07 23:30,36
2013-11-07 23:40,35.459999
2013-11-07 23:50,33.84
2013-11-08 00:00,34.559998
2013-11-08 00:10,33.299999
2013-11-08 00:20,33.84
2013-11-08 00:30,30.959999
2013-11-08 00:40,31.679998
2013-11-08 00:50,30.779999
2013-11-08 01:00,30.239998
2013-11-08 01:10,30.239998
2013-11-08 01:20,30.239998
2013-11-08 01:30,30.239998
2013-11-08 01:40,30.239998
2013-11-08 01:50,29.699999
2013-11-08 02:00,30.779999
2013-11-08 02:10,30.059999
2013-11-08 02:20,30.599998
2013-11-08 02:30,30.599998
2013-11-08 02:40,28.799999
2013-11-08 02:50,31.679998
2013-11-08 03:00,31.679998
2013-11-08 03:10,31.679998
2013-11-08 03:20,31.679998
2013-11-08 03:30,31.679998
2013-11-08 03:40,31.679998
2013-11-08 03:50,31.139999
2013-11-08 04:00,30.779999
2013-11-08 04:10,28.98
2013-11-08 04:20,29.519999
2013-11-08 04:30,30.779999
2013-11-08 04:40,29.519999
2013-11-08 04:50,29.519999
2013-11-08 05:00,31.319998
2013-11-08 05:10,30.239998
2013-11-08 05:20,30.239998
2013-11-08 05:30,31.319998
2013-11-08 05:40,33.48
2013-11-08 05:50,34.019997
2013-11-08 06:00,35.099998
2013-11-08 06:10,37.259998
2013-11-08 06:20,39.059998
2013-11-08 06:30,41.219997
2013-11-08 06:40,43.199997
2013-11-08 06:50,44.459999
2013-11-08 07:00,45.539997
2013-11-08 07:10,45.719997
2013-11-08 07:20,44.82
2013-11-08 07:30,47.699997
2013-11-08 07:40,48.599998
2013-11-08 07:50,48.419998
2013-11-08 08:00,50.399998
2013-11-08 08:10,52.379997
2013-11-08 08:20,53.279999
2013-11-08 08:30,51.48
2013-11-08 08:40,51.659996
2013-11-08 08:50,52.199997
2013-11-08 09:00,54.359997
2013-11-08 09:10,54.539997
2013-11-08 09:20,50.579998
2013-11-08 09:30,48.779999
2013-11-08 09:40,49.859997
2013-11-08 09:50,51.119999
2013-11-08 10:00,49.32
2013-11-08 10:10,49.859997
2013-11-08 10:20,50.219997
2013-11-08 10:30,48.239998
2013-11-08 10:40,47.519997
2013-11-08 10:50,47.519997
2013-11-08 11:00,47.16
2013-11-08 11:10,48.419998
2013-11-08 11:20,47.339996
2013-11-08 11:30,46.079998
2013-11-08 11:40,44.999996
2013-11-08 11:50,45.179996
2013-11-08 12:00,42.66
2013-11-08 12:10,41.399998
2013-11-08 12:20,40.859997
2013-11-08 12:30,38.34
2013-11-08 12:40,36.899998
2013-11-08 12:50,37.259998
2013-11-08 13:00,38.699997
2013-11-08 13:10,40.859997
2013-11-08 13:20,41.939999
2013-11-08 13:30,43.559998
2013-11-08 13:40,45.539997
2013-11-08 13:50,45.899998
2013-11-08 14:00,48.779999
2013-11-08 14:10,50.219997
2013-11-08 14:20,49.679996
2013-11-08 14:30,49.859997
2013-11-08 14:40,47.519997
2013-11-08 14:50,50.399998
2013-11-08 15:00,48.599998
2013-11-08 15:10,51.299999
2013-11-08 15:20,51.839996
2013-11-08 15:30,51.659996
2013-11-08 15:40,51.839996
2013-11-08 15:50,53.819996
2013-11-08 16:00,54.359997
2013-11-08 16:10,55.619999
2013-11-08 16:20,55.079998
2013-11-08 16:30,56.339996
2013-11-08 16:40,58.679996
2013-11-08 16:50,59.579998
2013-11-08 17:00,62.819996
2013-11-08 17:10,62.639996
2013-11-08 17:20,65.519997
2013-11-08 17:30,64.979996
2013-11-08 17:40,66.779999
2013-11-08 17:50,66.779999
2013-11-08 18:00,66.599998
2013-11-08 18:10,65.159996
2013-11-08 18:20,65.699997
2013-11-08 18:30,64.079994
2013-11-08 18:40,65.699997
2013-11-08 18:50,66.779999
2013-11-08 19:00,68.759995
2013-11-08 19:10,66.599998
2013-11-08 19:20,66.419998
2013-11-08 19:30,65.339996
2013-11-08 19:40,64.979996
2013-11-08 19:50,62.639996
2013-11-08 20:00,62.819996
2013-11-08 20:10,61.379997
2013-11-08 20:20,59.219997
2013-11-08 20:30,58.859997
2013-11-08 20:40,57.059998
2013-11-08 20:50,55.979996
